AI,,,,,,,,,,,,,,,,,2,,,,102,99,99,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6.1.1. Have the assumptions made about the training data been discussed, clearly documented, and tested against reality?","Yes. Assumptions (coverage, labeling rules, intended inputs) are documented in dataset provenance records and model design docs and validated via sampling, label QC, and pilot testing against production?like data distributions.",,,Pass,,,,,,,,,,,False,,0,True,False,293762,278907,"Yes. Assumptions (coverage, labeling rules, intended inputs) are documented in dataset provenance records and model design docs and validated via sampling, label QC, and pilot testing against production?like data distributions.",1,,,,,,,,,,,,,,,,,,,,,,,,,,,190626
"6.1.2. Has a bias study been conducted? According to which method? Ex: Adverse Impact Ratio, fairness metrics, statistical tests, game theory, Shapley, LIME., etc.","Yes. Bias evaluations are conducted using standard fairness metrics and statistical tests appropriate to the task (e.g., group?level metrics, adverse impact ratio, equality of odds where applicable) and supplemented with explainability tools (SHAP/LIME) to identify feature?level drivers of disparate outcomes.",,,Pass,,,,,,,,,,,False,,0,True,False,293763,278908,"Yes. Bias evaluations are conducted using standard fairness metrics and statistical tests appropriate to the task (e.g., group?level metrics, adverse impact ratio, equality of odds where applicable) and supplemented with explainability tools (SHAP/LIME) to identify feature?level drivers of disparate outcomes.",1,,,,,,,,,,,,,,,,,,,,,,,,,,,190627
"6.1.3. If bias was identified, what steps were taken to reduce it? Can output be explained to ensure any bias is identified?","Mitigations include resampling/augmentation, re?weighting, feature removal or transformation, threshold adjustments, and targeted additional data collection. Outputs are explainable via logged metadata, confidence scores, and explainability artifacts to help identify biased behavior; persistent or unresolved bias triggers human?in?the?loop review and remediation plans.",,,Pass,,,,,,,,,,,False,,0,True,False,293764,278909,"Mitigations include resampling/augmentation, re?weighting, feature removal or transformation, threshold adjustments, and targeted additional data collection. Outputs are explainable via logged metadata, confidence scores, and explainability artifacts to help identify biased behavior; persistent or unresolved bias triggers human?in?the?loop review and remediation plans.",1,,,,,,,,,,,,,,,,,,,,,,,,,,,190628
6.2. Please give details of the transparency and information provisions you have in place as as per the requirements of the Art. 13 of the EU AI Act (and art. 50 if applicable).,"We provide clear machine?generated content disclosures in user interfaces and documentation, publish model cards and limitations, log decision?relevant metadata (model version, confidence, input hash) for auditability, and cooperate with AXA to supply required transparency information to data subjects per contract and applicable law.",,,Pass,,,,,,,,,,,False,,0,True,False,293765,278910,"We provide clear machine?generated content disclosures in user interfaces and documentation, publish model cards and limitations, log decision?relevant metadata (model version, confidence, input hash) for auditability, and cooperate with AXA to supply required transparency information to data subjects per contract and applicable law.",1,,,,,,,,,,,,,,,,,,,,,,,,,,,190629
VII.                    KEEPING MODEL DATA ACCURATE,,,,,,,,,,,,,,,,,,,,293766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170889
"7.1 Has the accuracy of the data been verified and how is it controlled? If no, please justify.","Yes. Data accuracy is verified via schema validation, automated checks (consistency, range checks), label QC sampling, and human annotation review. Invalid or low?quality data is rejected or corrected before training.",,,Pass,,,,,,,,,,,False,,0,True,False,293767,278912,"Yes. Data accuracy is verified via schema validation, automated checks (consistency, range checks), label QC sampling, and human annotation review. Invalid or low?quality data is rejected or corrected before training.",1,,,,,,,,,,,,,,,,,,,,,,,,,,,170890
"7.1.1 Are the data used representative of the data observed in the production environment?  If no, please justify.",Yes. Representativeness is assessed by comparing training/validation distributions with production samples; gaps are addressed by targeted data collection or augmentation to align distributions.,,,Pass,,,,,,,,,,,False,,0,True,False,293768,278913,Yes. Representativeness is assessed by comparing training/validation distributions with production samples; gaps are addressed by targeted data collection or augmentation to align distributions.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,170891
7.1.2  What methodology is used to guarantee representativeness of the training data?,"Methodology includes distributional comparisons (feature histograms, KS tests), stratified sampling to ensure coverage of key segments, targeted data sourcing for under?represented groups, and ongoing monitoring for drift after deployment.",,,Pass,,,,,,,,,,,False,,0,True,False,293769,278914,"Methodology includes distributional comparisons (feature histograms, KS tests), stratified sampling to ensure coverage of key segments, targeted data sourcing for under?represented groups, and ongoing monitoring for drift after deployment.",1,,,,,,,,,,,,,,,,,,,,,,,,,,,170892
"7.2 In the case of an AI system using continuous learning, what mechanism is implemented to ensure the quality of the data used continuously?","Continuous?learning pipelines include data quality gates, schema and label validation, feedback review loops, human vetting of candidate training examples, and staging environments with validation tests before models are promoted to production.",,,Pass,,,,,,,,,,,False,,0,True,False,293770,278915,"Continuous?learning pipelines include data quality gates, schema and label validation, feedback review loops, human vetting of candidate training examples, and staging environments with validation tests before models are promoted to production.",1,,,,,,,,,,,,,,,,,,,,,,,,,,,170893
7.3 Are regular mechanisms in place to assess the risk of loss of quality or change in data distribution ?,Yes,,,Pass,,,,,,,,,,,False,,0,True,False,293771,278916,Yes,1,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,170894
"If yes, please explain how it works.","Production monitoring includes drift detection (statistical tests on input/output distributions), performance monitoring (error rates, confidence trends), and alerting thresholds that trigger investigation, rollback, or retraining workflows.",,,Pass,,,,,,,,,,,False,,0,False,False,293772,278917,"Production monitoring includes drift detection (statistical tests on input/output distributions), performance monitoring (error rates, confidence trends), and alerting thresholds that trigger investigation, rollback, or retraining workflows.",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
"If no, please justify.",NA,,,Pass,,,,,,,,,,,False,,0,False,False,293773,278918,NA,1,,,,,,,,,,,,,,,,,,,,,,,,,,,190630
7.4 Do the quality control and maintenance metrics for the data collected during use of the AI system in the production environment correspond with the quality and maintenance controls established with the training and validation data ?,Yes,,,Pass,,,,,,,,,,,False,,0,True,False,293774,278919,Yes,1,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,170895
"If yes, please explain how it works.","Production metrics (data quality, input distribution, label quality from feedback) are aligned with training/validation controls and compared periodically; discrepancies trigger investigation and remediation.",,,Pass,,,,,,,,,,,False,,0,False,False,293775,278920,"Production metrics (data quality, input distribution, label quality from feedback) are aligned with training/validation controls and compared periodically; discrepancies trigger investigation and remediation.",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
"If no, please justify.",NA,,,Pass,,,,,,,,,,,False,,0,False,False,293776,278921,NA,1,,,,,,,,,,,,,,,,,,,,,,,,,,,190631
7.5 Is the quality of the AI system's output monitored during the AI system's life cycle ?,Yes,,,Pass,,,,,,,,,,,False,,0,True,False,293777,278922,Yes,1,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,170896
"If yes, please explain how it works.","Output quality is monitored via automated metrics (accuracy, precision/recall, confidence calibration), A/B/canary deployments, user/annotator feedback ingestion, periodic model performance reviews, and triggers for retraining or rollback when thresholds are breached.",,,Pass,,,,,,,,,,,False,,0,False,False,293778,278923,"Output quality is monitored via automated metrics (accuracy, precision/recall, confidence calibration), A/B/canary deployments, user/annotator feedback ingestion, periodic model performance reviews, and triggers for retraining or rollback when thresholds are breached.",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
"If no, please justify.",NA,,,Pass,,,,,,,,,,,False,,0,True,False,293779,278924,NA,1,,,,,,,,,,,,,,,,,,,,,,,,,,,190633
VIII.                    LOGS,,,,,,,,,,,,,,,,,,,,293780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170899
"8.1. Is action logging in place ? Does it cover changes made to the AI system, software or hardware, requests sent to it, data input and output to the system ?","Yes. Comprehensive logs record administrative changes (config/releases), inference requests (metadata or hashed inputs), outputs, model version, timestamps, and operator actions.",,,Pass,,,,,,,,,,,False,,0,True,False,293781,278926,"Yes. Comprehensive logs record administrative changes (config/releases), inference requests (metadata or hashed inputs), outputs, model version, timestamps, and operator actions.",1,,,,,,,,,,,,,,,,,,,,,,,,,,,170900
8.2. Is there an automatic log analysis?,"Yes. Logs are forwarded to centralized monitoring/SIEM where automated analyses run to detect anomalies, trends, and suspicious patterns; alerts are generated for investigation.",,,Pass,,,,,,,,,,,False,,0,True,False,293782,278927,"Yes. Logs are forwarded to centralized monitoring/SIEM where automated analyses run to detect anomalies, trends, and suspicious patterns; alerts are generated for investigation.",1,,,,,,,,,,,,,,,,,,,,,,,,,,,170901
"8.3. Would it allow the identification of attempted attacks such as membership inference or model poisoning (especially in the case of continuous learning)? If yes, how would the system respond to detected attacks?",Yes,,,Pass,,,,,,,,,,,False,,0,True,False,293783,278928,Yes,1,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,170902
"If no, please justify.",NA,,,Pass,,,,,,,,,,,False,,0,False,False,293784,278929,NA,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
"If yes, how would the system respond to detected attacks?","Monitoring is designed to detect anomalies indicative of attacks (e.g., unusual query patterns, sudden distributional shifts). Response procedures include isolating affected models, pausing continuous?learning ingestion, forensic log review, rollback to known good models, and initiating incident response and remediation.",,,Pass,,,,,,,,,,,False,,0,False,False,293785,278930,"Monitoring is designed to detect anomalies indicative of attacks (e.g., unusual query patterns, sudden distributional shifts). Response procedures include isolating affected models, pausing continuous?learning ingestion, forensic log review, rollback to known good models, and initiating incident response and remediation.",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8.4 Is there a log of the elements (data used for inference, confidence indicators, system version, etc.) used for decision making by the AI system ?","Yes. Decision?relevant elements (inference metadata, model version, confidence scores, timestamps, redacted or hashed inputs) are logged to support auditability.",,,Pass,,,,,,,,,,,False,,0,True,False,293786,278931,"Yes. Decision?relevant elements (inference metadata, model version, confidence scores, timestamps, redacted or hashed inputs) are logged to support auditability.",1,,,,,,,,,,,,,,,,,,,,,,,,,,,170903
"8.4.1 Can the logged elements be used to explain, after the fact, a particular decision made by the AI system?",Yes,Logged metadata plus explainability outputs (feature importance / post?hoc traces) enable after?the?fact reconstruction and explanation of decisions.,,Pass,,,,,,,,,,,False,,0,True,False,293787,278932,Yes,1,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,170904
8.4.2. How long is this information kept for?,Retention follows contractual terms and internal retention policies; retention periods can be configured per contract.,,,Pass,,,,,,,,,,,False,,0,True,False,293788,278933,Retention follows contractual terms and internal retention policies; retention periods can be configured per contract.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,170905
8.4.3 Are they limited to the strict categories necessary to explain the decision?,Yes, Logs contain the minimum metadata required for traceability and explanation; sensitive personal data is redacted or hashed where appropriate and retained only as permitted by contract and law.,,Pass,,,,,,,,,,,False,,0,True,False,293789,278934,Yes,1,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,170906
IX.                    QUALITY MANAGEMENT SYSTEM,,,,,,,,,,,,,,,,,,,,293790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170907
"9.1. If you answered 'yes' to Q3.1, please give details of the Quality Management System you have in place, as per the requirements of Art. 17 of the EU AI Act.","Not applicable: Joule is not classified as a high?risk AI system under current criteria. Regardless, we maintain a product QMS aligned to secure SDLC and ML lifecycle best practices (requirements traceability, testing, change control, validation, monitoring), and can map these to Art.17 requirements if needed.",,,Pass,,,,,,,,,,,False,,0,True,False,293791,278936,"Not applicable: Joule is not classified as a high?risk AI system under current criteria. Regardless, we maintain a product QMS aligned to secure SDLC and ML lifecycle best practices (requirements traceability, testing, change control, validation, monitoring), and can map these to Art.17 requirements if needed.",1,,,,,,,,,,,,,,,,,,,,,,,,,,,170908
"9.2. If you answered 'yes' to Q3.1, provide evidence of how you ensure the implementation of your Quality Management System (Audit, certification, etc.)?","Not applicable for high?risk classification. For general QMS assurance, we can provide internal audit summaries, SOC 2/ISO?aligned process descriptions, and change?control records upon request and under appropriate NDAs.",,,Pass,,,,,,,,,,,False,,0,True,False,293792,278937,"Not applicable for high?risk classification. For general QMS assurance, we can provide internal audit summaries, SOC 2/ISO?aligned process descriptions, and change?control records upon request and under appropriate NDAs.",1,,,,,,,,,,,,,,,,,,,,,,,,,,,170909
"9.3. What measures do you take to ensure the monitoring and maintenance of your AI model? Are there periodic assessments to evaluate the model’s performance, reliability, and safety over time?","Measures include continuous monitoring (performance, drift, error trends), scheduled periodic model reviews, canary rollouts, retraining pipelines with validation gates, security and privacy scans, and documented maintenance schedules and review checklists.",,,Pass,,,,,,,,,,,False,,0,True,False,293793,278938,"Measures include continuous monitoring (performance, drift, error trends), scheduled periodic model reviews, canary rollouts, retraining pipelines with validation gates, security and privacy scans, and documented maintenance schedules and review checklists.",1,,,,,,,,,,,,,,,,,,,,,,,,,,,190634
X.                    HUMAN OVERSIGHT,,,,,,,,,,,,,,,,,,,,293794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170910
10.1. Please describe the existing human supervision processes for your AI system? How are 'human-in-the-loop' mechanisms integrated to ensure effective oversight and facilitate intervention when necessary?,"Human?in?the?loop is used for high?risk, low?confidence, or ambiguous cases: workflows route flagged results to reviewers, reviewers can override or correct outputs, and corrections feed back into supervised retraining pipelines. SOPs define escalation paths and responsibilities.",,,Pass,,,,,,,,,,,False,,0,True,False,293795,278940,"Human?in?the?loop is used for high?risk, low?confidence, or ambiguous cases: workflows route flagged results to reviewers, reviewers can override or correct outputs, and corrections feed back into supervised retraining pipelines. SOPs define escalation paths and responsibilities.",1,,,,,,,,,,,,,,,,,,,,,,,,,,,170911
"10.1.1 If such mechanisms are not integrated, is it feasible to establish human oversight by assigning human operators? If so, would your company be responsible for managing and providing this human supervision ?","Mechanisms are integrated; where additional human oversight is requested, we can configure workflows and provide managed human review services under contract.",,,Pass,,,,,,,,,,,False,,0,True,False,293796,278941,"Mechanisms are integrated; where additional human oversight is requested, we can configure workflows and provide managed human review services under contract.",1,,,,,,,,,,,,,,,,,,,,,,,,,,,190635
XI.                    RISK MANAGEMENT SYSTEM,,,,,,,,,,,,,,,,,,,,293797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170916
"11.1 Could you provide us with documentation outlining your Risk Management System and processes for identifying, assessing, mitigating, and monitoring risks associated with your AI system? For organizations subject to regulatory requirements (e.g., classification as a High-Risk System under the AI Act), we expect a detailed description of compliance measures and lifecycle risk management practices.","Yes. We maintain AI/ML risk assessment templates, lifecycle risk registers, and mitigation plans. Documents can be provided to AXA under contractual confidentiality terms.",,,Pass,,,,,,,,,,,False,,0,True,False,293798,278943,"Yes. We maintain AI/ML risk assessment templates, lifecycle risk registers, and mitigation plans. Documents can be provided to AXA under contractual confidentiality terms.",1,,,,,,,,,,,,,,,,,,,,,,,,,,,170917
11.2 Could you describe your process for incident reporting and implementing corrective actions in the event of malfunctions or deviations from expected results?,"Incident process: detection via monitoring/alerts ? triage ? containment (e.g., model rollback/isolation) ? root cause analysis ? corrective actions (code/data fixes, retraining) ? verification and closure ? post?incident review and documentation. SLA and notification timelines are defined in the DPA/contract.","https://www.sap.com/about/trust-center/agreements/cloud/cloud-services.html?sort=latest_desc&search=Data%20Processing&pdf-asset=769d4c45-227e-0010-bca6-c68f7e60039b&page=1

https://www.sap.com/about/trust-center/data-privacy.html",,Pass,,,,,,,,,,,False,,0,True,False,293799,278944,"Incident process: detection via monitoring/alerts ? triage ? containment (e.g., model rollback/isolation) ? root cause analysis ? corrective actions (code/data fixes, retraining) ? verification and closure ? post?incident review and documentation. SLA and notification timelines are defined in the DPA/contract.",1,,,,,,,,,,,,,,,,,,,,,,,,,,,170918
11.3. Have you identified any residual risks related to your AI System?,Yes,,,Pass,,,,,,,,,,,False,,0,True,False,293800,278945,Yes,1,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,190636
"If no, please explain how AI governance is managed in your organization.",NA,,,Pass,,,,,,,,,,,False,,0,False,False,293801,278946,NA,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
"11.3.1. If Yes, could you please describe the risk?","Residual risks (e.g., low?probability model errors, rare distributional edge cases, small re?identification risk in aggregated analytics) are documented and accepted with mitigation plans and monitoring in place.","Examples: (a) rare misclassification on atypical receipts causing incorrect downstream actions; (b) residual bias in niche subpopulations despite mitigation; © small theoretical re?identification risk in aggregated datasets — each has documented controls (human review, exclusion rules, further anonymization).",,Pass,,,,,,,,,,,False,,0,True,False,293802,278947,"Residual risks (e.g., low?probability model errors, rare distributional edge cases, small re?identification risk in aggregated analytics) are documented and accepted with mitigation plans and monitoring in place.",1,,,,,,,,,,,,,,,,,,,,,,,,,,,190637
XII.                    GOVERNANCE METHODOLOGY,,,,,,,,,,,,,,,,,,,,293803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170920
"12.1. Does your company have AI Policies accompanying AI Governance processes in place? If yes, please provide copies of appropriate documentation. If not, please explain how AI governance is managed in your organisation.",Yes,,,Pass,,,,,,,,,,,False,,0,True,False,293804,278949,Yes,1,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,170921
"If no, please explain how AI governance is managed in your organization.",NA,,,Pass,,,,,,,,,,,False,,0,False,False,293805,278950,NA,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
"If yes, please provide copies of appropriate documentation.","SAP maintains responsible AI, data protection, and ML governance policies, with defined roles (model owner, data steward, privacy officer). Policy summaries can be shared and full documents provided under NDA or as agreed in contract.",,,Pass,,,,,,,,,,,False,,0,False,False,293806,278951,"SAP maintains responsible AI, data protection, and ML governance policies, with defined roles (model owner, data steward, privacy officer). Policy summaries can be shared and full documents provided under NDA or as agreed in contract.",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
XIII.                    DATA SUBJECTS’ RIGHTS AND AUTOMATED DECISIONS,,,,,,,,,,,,,,,,,,,,293807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170923
13.1. How are people made aware they are interacting with AI or AI generated content?,Users receive UI disclosures where applicable indicating machine?generated content; documentation and user guides include explicit statements about AI use and limitations.,,,Pass,,,,,,,,,,,False,,0,True,False,293808,278953,Users receive UI disclosures where applicable indicating machine?generated content; documentation and user guides include explicit statements about AI use and limitations.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,170924
"13.2. Can your AI system allow biometric identification and categorization of individuals? If yes, how do you obtain and manage the consent of the data subject?",No,"Joule’s primary functionality does not perform biometric identification or categorization. If any biometric processing were proposed, it would require explicit contractual agreement and lawful basis including documented consent management.",,Pass,,,,,,,,,,,False,,0,True,False,293809,278954,No,1,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,170927
"If yes, how do you obtain and manage the consent of the data subject?",NA,,,Pass,,,,,,,,,,,False,,0,False,False,293810,278955,NA,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13.3. If there is any personal data processing, what measures enable data subjects to exercise their data privacy rights (information, access, erasure, modification, etc.)?","DSARs are handled per DPA and SAP processes: information and access support, rectification/erasure procedures, and cooperation with AXA as controller. Automated deletion and retention controls are in place per contractual settings.",,,Pass,,,,,,,,,,,False,,0,True,False,293811,278956,"DSARs are handled per DPA and SAP processes: information and access support, rectification/erasure procedures, and cooperation with AXA as controller. Automated deletion and retention controls are in place per contractual settings.",1,,,,,,,,,,,,,,,,,,,,,,,,,,,170928
13.4. Does the system lead to a decision based exclusively on automated processing?,No,Joule does not make fully autonomous legal?effect decisions for customers without human oversight; workflows provide human review/appeal mechanisms for substantive decisions.,,Pass,,,,,,,,,,,False,,0,True,False,293812,278957,No,1,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,170929
"13.4.1. If Yes, what are the measures implemented?",NA,"(If automated decisions were used for a use case, measures would include human review, appeal processes, transparency notices, and monitoring.)",,Pass,,,,,,,,,,,False,,0,True,False,293813,278958,NA,1,,,,,,,,,,,,,,,,,,,,,,,,,,,190638
13.5. How are data subjects facilitated to object to decisions made ?,"Objection workflows are supported via cooperation with AXA: documented procedures for escalation, human review, and corrective action are available to process objections under the controller’s instructions.",,,Pass,,,,,,,,,,,False,,0,True,False,293814,278959,"Objection workflows are supported via cooperation with AXA: documented procedures for escalation, human review, and corrective action are available to process objections under the controller’s instructions.",1,,,,,,,,,,,,,,,,,,,,,,,,,,,170930
XIV.                    DOCUMENTATION,,,,,,,,,,,,,,,,,,,,293815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170932
"14.1 Has an AI risk assessment have been conducted? If yes, please attach it.",Yes,,,Pass,,,,,,,,,,,False,,0,True,False,293816,278961,Yes,1,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,170933
"If yes, could you provide us with these documents?",No,Yes. AI risk assessments / DPIA templates and summaries are produced where applicable. Full assessments can be shared with AXA under NDA or per contractual terms.,Can you obtain copies of these documents please,Follow up,,,,,,,,,,,False,,0,True,False,293817,278962,No,1,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,170934
"14.2. Could you provide us with your Technical Documentation ?
For exemple, this could include documentation on: 
- The model planning, design, development steps
- The Incident Management plan
- The algorithm used
- The quality of the system outputs
- The bias reports
- How the training and production data used is collected and managed",Yes,Technical documentation and relevant artifacts are available and can be provided to AXA subject to contract and confidentiality arrangements.,Can you obtain copies of these documents please,Follow up,,,,,,,,,,,False,,0,True,False,293818,278963,Yes,1,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,170935
XV.                    ENVIRONMENTAL CONSIDERATIONS,,,,,,,,,,,,,,,,,,,,293819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170936
"15.1 How do you assess and mitigate potential societal and environmental risks or impacts associated with your AI solution ? (e.g., bias, job displacement, environmental impact)","Assessment: societal risk reviews during design (bias, fairness, job impact). Mitigation: bias controls, human oversight, transparency and user guidance, and recommendations for operational changes. Environmental: optimize training/inference efficiency, leverage cloud provider sustainability features and monitor compute usage.",,,Pass,,,,,,,,,,,False,,0,True,False,293820,278965,"Assessment: societal risk reviews during design (bias, fairness, job impact). Mitigation: bias controls, human oversight, transparency and user guidance, and recommendations for operational changes. Environmental: optimize training/inference efficiency, leverage cloud provider sustainability features and monitor compute usage.",1,,,,,,,,,,,,,,,,,,,,,,,,,,,170937
XVI.                    GENERAL-PURPOSE AI SYSTEM (INCLUDING GENERATIVE AI MODELS),,,,Pass,,,,,,,,,,,,,,,,293821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170938
16.1 Is the AI solution you provide or deploy classified as a general-purpose AI system or foundation model ?,No,"Joule is an application?specific ML service (receipt extraction, classification, anomaly detection, invoice capture, related features on SAP BTP), not a general?purpose foundation model.",,Pass,,,,,,,,,,,False,,0,True,False,293822,278967,No,1,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,170939
"16.2 Have you assessed whether your AI solution meets the conditions for being classified as a general-purpose AI model with systemic risk, as defined in article 51 (1) & Annex XIII of the AI Act?",Yes,Assessment determined that Joule does not meet the criteria for designation as a general?purpose AI model with systemic risk.,,Pass,,,,,,,,,,,False,,0,True,False,293823,278968,Yes,1,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,170940
"16.2.1 If yes, could you please list the criteria you meet for the designation of general-purpose AI models with systemic risk?",No,,,Pass,,,,,,,,,,,False,,0,True,False,293824,278969,No,1,,,,,,,,,,,,,,,,,,,,,,,,,,,170941
"16.2.2 Have you notified the Commission or any regulatory body of the AI model meeting the criteria for systemic risk under Article 51(1), (a) & Annex XIII of the AI Act?",No,,,Pass,,,,,,,,,,,False,,0,True,False,293825,278970,No,1,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,170942
"16.3 If your solution involves generative AI, could you please describe your safeguards against misuse and manipulation?
Guidance note: Generative AI are AI Systems used to generate content (text, image, sound, video, etc.) (Art. 3(1)(i)) AI Act).","Safeguards: input sanitization/prompt filtering, content moderation filters, rate limits and quotas, provenance metadata and disclaimers, configurable redaction of sensitive content, human review for high?risk outputs, and monitoring for misuse patterns.",,,Pass,,,,,,,,,,,False,,0,True,False,293826,278971,"Safeguards: input sanitization/prompt filtering, content moderation filters, rate limits and quotas, provenance metadata and disclaimers, configurable redaction of sensitive content, human review for high?risk outputs, and monitoring for misuse patterns.",1,,,,,,,,,,,,,,,,,,,,,,,,,,,170943
16.3.1 What cybersecurity measures are in place to protect your AI model?,"Cybersecurity measures: role?based access control, encryption in transit and at rest, key management policies, network segmentation, vulnerability management, regular pen tests, secure SDLC practices, and incident response procedures.",,,Pass,,,,,,,,,,,False,,0,True,False,293827,278972,"Cybersecurity measures: role?based access control, encryption in transit and at rest, key management policies, network segmentation, vulnerability management, regular pen tests, secure SDLC practices, and incident response procedures.",1,,,,,,,,,,,,,,,,,,,,,,,,,,,170944
16.3.2 How do you ensure the authenticity and traceability of outputs generated by your generative AI?,"We log model version, input hashes, output metadata, and timestamps; include provenance disclosures and, where required, embed metadata or watermarking strategies and maintain audit trails to support traceability and provenance verification.",,,Pass,,,,,,,,,,,False,,0,True,False,293828,278973,"We log model version, input hashes, output metadata, and timestamps; include provenance disclosures and, where required, embed metadata or watermarking strategies and maintain audit trails to support traceability and provenance verification.",1,,,,,,,,,,,,,,,,,,,,,,,,,,,170945
16.4 How do you ensure transparency about the capabilities and limitations of your AI system for downstream providers and end-users ?,"Through model cards, user documentation and disclosures, UI notices about AI use and limitations, publishing performance metrics and known failure modes, and contractual documentation describing capabilities, constraints and intended uses.",,,Pass,,,,,,,,,,,False,,0,True,False,293829,278974,"Through model cards, user documentation and disclosures, UI notices about AI use and limitations, publishing performance metrics and known failure modes, and contractual documentation describing capabilities, constraints and intended uses.",1,,,,,,,,,,,,,,,,,,,,,,,,,,,170946
